date,datetime,coffee_name,hour,hora_numerica,tipo_pagamento,valor_hryvnia,dia_semana_num,dia_semana,mes_num,mes_nome,ano,semana_ano,dia_mes,mes_ano,periodo_dia,feriado_nome
2024-09-08,2024-09-08 08:15:40.805,Cortado,08:15,8,Cartão,23.02,6,Domingo,9,Setembro,2024,36,8,Setembro/2024,Manhã (07h-11h),-
2024-09-08,2024-09-08 09:18:17.027,Cortado,09:18,9,Cartão,23.02,6,Domingo,9,Setembro,2024,36,8,Setembro/2024,Manhã (07h-11h),-
2024-09-08,2024-09-08 09:19:12.416,Cortado,09:19,9,Cartão,23.02,6,Domingo,9,Setembro,2024,36,8,Setembro/2024,Manhã (07h-11h),-
2024-09-08,2024-09-08 10:05:56.145,Cortado,10:05,10,Cartão,23.02,6,Domingo,9,Setembro,2024,36,8,Setembro/2024,Manhã (07h-11h),-
2024-09-08,2024-09-08 12:43:28.027,Cortado,12:43,12,Cartão,23.02,6,Domingo,9,Setembro,2024,36,8,Setembro/2024,Tarde (12h-17h),-
2024-09-08,2024-09-08 20:13:32.864,Americano,20:13,20,Cartão,23.02,6,Domingo,9,Setembro,2024,36,8,Setembro/2024,Noite (18h-22h),-
2024-09-09,2024-09-09 07:51:13.564,Latte,07:51,7,Cartão,32.82,0,Segunda-feira,9,Setembro,2024,37,9,Setembro/2024,Manhã (07h-11h),-
2024-09-09,2024-09-09 07:53:51.556,Cappuccino,07:53,7,Cartão,32.82,0,Segunda-feira,9,Setembro,2024,37,9,Setembro/2024,Manhã (07h-11h),-
2024-09-09,2024-09-09 07:55:21.584,Americano with Milk,07:55,7,Cartão,27.92,0,Segunda-feira,9,Setembro,2024,37,9,Setembro/2024,Manhã (07h-11h),-
2024-09-09,2024-09-09 07:56:37.669,Latte,07:56,7,Cartão,32.82,0,Segunda-feira,9,Setembro,2024,37,9,Setembro/2024,Manhã (07h-11h),-
2024-09-09,2024-09-09 09:49:50.704,Latte,09:49,9,Cartão,32.82,0,Segunda-feira,9,Setembro,2024,37,9,Setembro/2024,Manhã (07h-11h),-
2024-09-09,2024-09-09 09:50:51.738,Hot Chocolate,09:50,9,Cartão,32.82,0,Segunda-feira,9,Setembro,2024,37,9,Setembro/2024,Manhã (07h-11h),-
2024-09-09,2024-09-09 09:59:10.750,Latte,09:59,9,Cartão,32.82,0,Segunda-feira,9,Setembro,2024,37,9,Setembro/2024,Manhã (07h-11h),-
2024-09-09,2024-09-09 11:11:36.122,Americano with Milk,11:11,11,Cartão,27.92,0,Segunda-feira,9,Setembro,2024,37,9,Setembro/2024,Manhã (07h-11h),-
2024-09-09,2024-09-09 11:12:50.640,Americano with Milk,11:12,11,Cartão,27.92,0,Segunda-feira,9,Setembro,2024,37,9,Setembro/2024,Manhã (07h-11h),-
2024-09-09,2024-09-09 11:29:49.243,Latte,11:29,11,Cartão,32.82,0,Segunda-feira,9,Setembro,2024,37,9,Setembro/2024,Manhã (07h-11h),-
2024-09-09,2024-09-09 12:06:59.657,Espresso,12:06,12,Cartão,18.12,0,Segunda-feira,9,Setembro,2024,37,9,Setembro/2024,Tarde (12h-17h),-
2024-09-09,2024-09-09 15:12:13.766,Latte,15:12,15,Cartão,32.82,0,Segunda-feira,9,Setembro,2024,37,9,Setembro/2024,Tarde (12h-17h),-
2024-09-09,2024-09-09 15:13:24.517,Americano,15:13,15,Cartão,23.02,0,Segunda-feira,9,Setembro,2024,37,9,Setembro/2024,Tarde (12h-17h),-
2024-09-09,2024-09-09 17:24:10.388,Latte,17:24,17,Cartão,32.82,0,Segunda-feira,9,Setembro,2024,37,9,Setembro/2024,Tarde (12h-17h),-
2024-09-09,2024-09-09 18:13:46.320,Latte,18:13,18,Cartão,32.82,0,Segunda-feira,9,Setembro,2024,37,9,Setembro/2024,Noite (18h-22h),-
2024-09-09,2024-09-09 20:07:36.198,Cappuccino,20:07,20,Cartão,32.82,0,Segunda-feira,9,Setembro,2024,37,9,Setembro/2024,Noite (18h-22h),-
2024-09-09,2024-09-09 20:13:43.524,Latte,20:13,20,Cartão,32.82,0,Segunda-feira,9,Setembro,2024,37,9,Setembro/2024,Noite (18h-22h),-
2024-09-10,2024-09-10 08:12:02.450,Hot Chocolate,08:12,8,Cartão,32.82,1,Terça-feira,9,Setembro,2024,37,10,Setembro/2024,Manhã (07h-11h),-
2024-09-10,2024-09-10 09:32:46.786,Cappuccino,09:32,9,Cartão,32.82,1,Terça-feira,9,Setembro,2024,37,10,Setembro/2024,Manhã (07h-11h),-
2024-09-10,2024-09-10 15:21:54.387,Cortado,15:21,15,Cartão,23.02,1,Terça-feira,9,Setembro,2024,37,10,Setembro/2024,Tarde (12h-17h),-
2024-09-10,2024-09-10 15:23:05.946,Cortado,15:23,15,Cartão,23.02,1,Terça-feira,9,Setembro,2024,37,10,Setembro/2024,Tarde (12h-17h),-
2024-09-10,2024-09-10 18:43:41.760,Cappuccino,18:43,18,Cartão,32.82,1,Terça-feira,9,Setembro,2024,37,10,Setembro/2024,Noite (18h-22h),-
2024-09-10,2024-09-10 18:45:22.624,Americano with Milk,18:45,18,Cartão,27.92,1,Terça-feira,9,Setembro,2024,37,10,Setembro/2024,Noite (18h-22h),-
2024-09-10,2024-09-10 19:02:43.027,Latte,19:02,19,Cartão,32.82,1,Terça-feira,9,Setembro,2024,37,10,Setembro/2024,Noite (18h-22h),-
2024-09-10,2024-09-10 19:03:53.257,Latte,19:03,19,Cartão,32.82,1,Terça-feira,9,Setembro,2024,37,10,Setembro/2024,Noite (18h-22h),-
2024-09-10,2024-09-10 21:29:34.556,Americano with Milk,21:29,21,Cartão,27.92,1,Terça-feira,9,Setembro,2024,37,10,Setembro/2024,Noite (18h-22h),-
2024-09-10,2024-09-10 21:30:27.036,Americano,21:30,21,Cartão,23.02,1,Terça-feira,9,Setembro,2024,37,10,Setembro/2024,Noite (18h-22h),-
2024-09-11,2024-09-11 08:47:22.305,Latte,08:47,8,Cartão,32.82,2,Quarta-feira,9,Setembro,2024,37,11,Setembro/2024,Manhã (07h-11h),-
2024-09-11,2024-09-11 09:28:46.757,Americano with Milk,09:28,9,Cartão,27.92,2,Quarta-feira,9,Setembro,2024,37,11,Setembro/2024,Manhã (07h-11h),-
2024-09-11,2024-09-11 10:52:09.177,Latte,10:52,10,Cartão,32.82,2,Quarta-feira,9,Setembro,2024,37,11,Setembro/2024,Manhã (07h-11h),-
2024-09-11,2024-09-11 19:53:12.537,Cappuccino,19:53,19,Cartão,32.82,2,Quarta-feira,9,Setembro,2024,37,11,Setembro/2024,Noite (18h-22h),-
2024-09-11,2024-09-11 20:13:14.887,Americano with Milk,20:13,20,Cartão,27.92,2,Quarta-feira,9,Setembro,2024,37,11,Setembro/2024,Noite (18h-22h),-
2024-09-11,2024-09-11 20:14:18.886,Latte,20:14,20,Cartão,32.82,2,Quarta-feira,9,Setembro,2024,37,11,Setembro/2024,Noite (18h-22h),-
2024-09-11,2024-09-11 20:15:19.350,Latte,20:15,20,Cartão,32.82,2,Quarta-feira,9,Setembro,2024,37,11,Setembro/2024,Noite (18h-22h),-
2024-09-11,2024-09-11 21:01:34.225,Cortado,21:01,21,Cartão,23.02,2,Quarta-feira,9,Setembro,2024,37,11,Setembro/2024,Noite (18h-22h),-
2024-09-12,2024-09-12 10:57:25.619,Espresso,10:57,10,Cartão,18.12,3,Quinta-feira,9,Setembro,2024,37,12,Setembro/2024,Manhã (07h-11h),-
2024-09-12,2024-09-12 10:58:19.807,Americano with Milk,10:58,10,Cartão,27.92,3,Quinta-feira,9,Setembro,2024,37,12,Setembro/2024,Manhã (07h-11h),-
2024-09-12,2024-09-12 11:27:36.065,Americano with Milk,11:27,11,Cartão,27.92,3,Quinta-feira,9,Setembro,2024,37,12,Setembro/2024,Manhã (07h-11h),-
2024-09-12,2024-09-12 12:08:22.158,Cappuccino,12:08,12,Cartão,32.82,3,Quinta-feira,9,Setembro,2024,37,12,Setembro/2024,Tarde (12h-17h),-
2024-09-12,2024-09-12 12:31:06.997,Cortado,12:31,12,Cartão,23.02,3,Quinta-feira,9,Setembro,2024,37,12,Setembro/2024,Tarde (12h-17h),-
2024-09-12,2024-09-12 12:32:22.981,Cortado,12:32,12,Cartão,23.02,3,Quinta-feira,9,Setembro,2024,37,12,Setembro/2024,Tarde (12h-17h),-
2024-09-12,2024-09-12 12:37:20.423,Cortado,12:37,12,Cartão,23.02,3,Quinta-feira,9,Setembro,2024,37,12,Setembro/2024,Tarde (12h-17h),-
2024-09-12,2024-09-12 12:38:09.735,Cortado,12:38,12,Cartão,23.02,3,Quinta-feira,9,Setembro,2024,37,12,Setembro/2024,Tarde (12h-17h),-
2024-09-12,2024-09-12 17:01:25.224,Latte,17:01,17,Cartão,32.82,3,Quinta-feira,9,Setembro,2024,37,12,Setembro/2024,Tarde (12h-17h),-
2024-09-12,2024-09-12 21:09:10.412,Americano,21:09,21,Cartão,23.02,3,Quinta-feira,9,Setembro,2024,37,12,Setembro/2024,Noite (18h-22h),-
2024-09-12,2024-09-12 21:10:21.159,Cappuccino,21:10,21,Cartão,32.82,3,Quinta-feira,9,Setembro,2024,37,12,Setembro/2024,Noite (18h-22h),-
2024-09-12,2024-09-12 21:13:16.808,Cortado,21:13,21,Cartão,23.02,3,Quinta-feira,9,Setembro,2024,37,12,Setembro/2024,Noite (18h-22h),-
2024-09-13,2024-09-13 07:56:53.763,Latte,07:56,7,Cartão,32.82,4,Sexta-feira,9,Setembro,2024,37,13,Setembro/2024,Manhã (07h-11h),-
2024-09-13,2024-09-13 08:41:02.985,Latte,08:41,8,Cartão,32.82,4,Sexta-feira,9,Setembro,2024,37,13,Setembro/2024,Manhã (07h-11h),-
2024-09-13,2024-09-13 08:54:15.814,Latte,08:54,8,Cartão,32.82,4,Sexta-feira,9,Setembro,2024,37,13,Setembro/2024,Manhã (07h-11h),-
2024-09-13,2024-09-13 09:51:19.387,Latte,09:51,9,Cartão,32.82,4,Sexta-feira,9,Setembro,2024,37,13,Setembro/2024,Manhã (07h-11h),-
2024-09-13,2024-09-13 15:38:18.869,Americano with Milk,15:38,15,Cartão,27.92,4,Sexta-feira,9,Setembro,2024,37,13,Setembro/2024,Tarde (12h-17h),-
2024-09-13,2024-09-13 15:50:53.892,Americano with Milk,15:50,15,Cartão,27.92,4,Sexta-feira,9,Setembro,2024,37,13,Setembro/2024,Tarde (12h-17h),-
2024-09-14,2024-09-14 16:29:19.359,Cappuccino,16:29,16,Cartão,32.82,5,Sábado,9,Setembro,2024,37,14,Setembro/2024,Tarde (12h-17h),-
2024-09-14,2024-09-14 16:30:16.873,Cappuccino,16:30,16,Cartão,32.82,5,Sábado,9,Setembro,2024,37,14,Setembro/2024,Tarde (12h-17h),-
2024-09-15,2024-09-15 08:42:40.941,Espresso,08:42,8,Cartão,18.12,6,Domingo,9,Setembro,2024,37,15,Setembro/2024,Manhã (07h-11h),-
2024-09-15,2024-09-15 09:49:38.741,Americano with Milk,09:49,9,Cartão,27.92,6,Domingo,9,Setembro,2024,37,15,Setembro/2024,Manhã (07h-11h),-
2024-09-15,2024-09-15 13:49:37.387,Americano,13:49,13,Cartão,23.02,6,Domingo,9,Setembro,2024,37,15,Setembro/2024,Tarde (12h-17h),-
2024-09-15,2024-09-15 14:36:19.287,Cortado,14:36,14,Cartão,23.02,6,Domingo,9,Setembro,2024,37,15,Setembro/2024,Tarde (12h-17h),-
2024-09-15,2024-09-15 14:37:20.597,Cortado,14:37,14,Cartão,23.02,6,Domingo,9,Setembro,2024,37,15,Setembro/2024,Tarde (12h-17h),-
2024-09-15,2024-09-15 14:53:18.708,Cappuccino,14:53,14,Cartão,32.82,6,Domingo,9,Setembro,2024,37,15,Setembro/2024,Tarde (12h-17h),-
2024-09-16,2024-09-16 13:32:22.875,Latte,13:32,13,Cartão,32.82,0,Segunda-feira,9,Setembro,2024,38,16,Setembro/2024,Tarde (12h-17h),-
2024-09-16,2024-09-16 13:33:36.767,Americano with Milk,13:33,13,Cartão,27.92,0,Segunda-feira,9,Setembro,2024,38,16,Setembro/2024,Tarde (12h-17h),-
2024-09-16,2024-09-16 15:23:19.260,Latte,15:23,15,Cartão,32.82,0,Segunda-feira,9,Setembro,2024,38,16,Setembro/2024,Tarde (12h-17h),-
2024-09-16,2024-09-16 17:16:05.734,Americano with Milk,17:16,17,Cartão,27.92,0,Segunda-feira,9,Setembro,2024,38,16,Setembro/2024,Tarde (12h-17h),-
2024-09-16,2024-09-16 17:18:03.251,Latte,17:18,17,Cartão,32.82,0,Segunda-feira,9,Setembro,2024,38,16,Setembro/2024,Tarde (12h-17h),-
2024-09-16,2024-09-16 18:54:45.448,Latte,18:54,18,Cartão,32.82,0,Segunda-feira,9,Setembro,2024,38,16,Setembro/2024,Noite (18h-22h),-
2024-09-16,2024-09-16 18:56:05.275,Latte,18:56,18,Cartão,32.82,0,Segunda-feira,9,Setembro,2024,38,16,Setembro/2024,Noite (18h-22h),-
2024-09-16,2024-09-16 21:10:18.693,Americano with Milk,21:10,21,Cartão,27.92,0,Segunda-feira,9,Setembro,2024,38,16,Setembro/2024,Noite (18h-22h),-
2024-09-16,2024-09-16 21:11:32.500,Latte,21:11,21,Cartão,32.82,0,Segunda-feira,9,Setembro,2024,38,16,Setembro/2024,Noite (18h-22h),-
2024-09-16,2024-09-16 21:37:47.308,Americano with Milk,21:37,21,Cartão,27.92,0,Segunda-feira,9,Setembro,2024,38,16,Setembro/2024,Noite (18h-22h),-
2024-09-16,2024-09-16 21:38:48.666,Americano with Milk,21:38,21,Cartão,27.92,0,Segunda-feira,9,Setembro,2024,38,16,Setembro/2024,Noite (18h-22h),-
2024-09-17,2024-09-17 07:54:57.927,Cortado,07:54,7,Cartão,23.02,1,Terça-feira,9,Setembro,2024,38,17,Setembro/2024,Manhã (07h-11h),-
2024-09-17,2024-09-17 08:09:00.896,Latte,08:09,8,Cartão,32.82,1,Terça-feira,9,Setembro,2024,38,17,Setembro/2024,Manhã (07h-11h),-
2024-09-17,2024-09-17 08:37:37.553,Americano with Milk,08:37,8,Cartão,27.92,1,Terça-feira,9,Setembro,2024,38,17,Setembro/2024,Manhã (07h-11h),-
2024-09-17,2024-09-17 08:42:31.474,Cortado,08:42,8,Cartão,23.02,1,Terça-feira,9,Setembro,2024,38,17,Setembro/2024,Manhã (07h-11h),-
2024-09-17,2024-09-17 09:10:03.755,Cappuccino,09:10,9,Cartão,32.82,1,Terça-feira,9,Setembro,2024,38,17,Setembro/2024,Manhã (07h-11h),-
2024-09-17,2024-09-17 09:11:08.221,Americano with Milk,09:11,9,Cartão,27.92,1,Terça-feira,9,Setembro,2024,38,17,Setembro/2024,Manhã (07h-11h),-
2024-09-17,2024-09-17 09:34:56.760,Americano with Milk,09:34,9,Cartão,27.92,1,Terça-feira,9,Setembro,2024,38,17,Setembro/2024,Manhã (07h-11h),-
2024-09-17,2024-09-17 12:38:33.768,Espresso,12:38,12,Cartão,18.12,1,Terça-feira,9,Setembro,2024,38,17,Setembro/2024,Tarde (12h-17h),-
2024-09-17,2024-09-17 12:39:33.682,Americano with Milk,12:39,12,Cartão,27.92,1,Terça-feira,9,Setembro,2024,38,17,Setembro/2024,Tarde (12h-17h),-
2024-09-17,2024-09-17 12:44:15.152,Latte,12:44,12,Cartão,32.82,1,Terça-feira,9,Setembro,2024,38,17,Setembro/2024,Tarde (12h-17h),-
2024-09-17,2024-09-17 13:54:23.032,Americano with Milk,13:54,13,Cartão,27.92,1,Terça-feira,9,Setembro,2024,38,17,Setembro/2024,Tarde (12h-17h),-
2024-09-17,2024-09-17 13:55:31.241,Cortado,13:55,13,Cartão,23.02,1,Terça-feira,9,Setembro,2024,38,17,Setembro/2024,Tarde (12h-17h),-
2024-09-17,2024-09-17 16:29:37.216,Cappuccino,16:29,16,Cartão,32.82,1,Terça-feira,9,Setembro,2024,38,17,Setembro/2024,Tarde (12h-17h),-
2024-09-17,2024-09-17 16:31:00.716,Latte,16:31,16,Cartão,32.82,1,Terça-feira,9,Setembro,2024,38,17,Setembro/2024,Tarde (12h-17h),-
2024-09-17,2024-09-17 18:54:23.783,Hot Chocolate,18:54,18,Cartão,32.82,1,Terça-feira,9,Setembro,2024,38,17,Setembro/2024,Noite (18h-22h),-
2024-09-17,2024-09-17 19:00:45.913,Americano with Milk,19:00,19,Cartão,27.92,1,Terça-feira,9,Setembro,2024,38,17,Setembro/2024,Noite (18h-22h),-
2024-09-17,2024-09-17 19:03:53.274,Americano with Milk,19:03,19,Cartão,27.92,1,Terça-feira,9,Setembro,2024,38,17,Setembro/2024,Noite (18h-22h),-
2024-09-17,2024-09-17 19:12:47.905,Latte,19:12,19,Cartão,32.82,1,Terça-feira,9,Setembro,2024,38,17,Setembro/2024,Noite (18h-22h),-
2024-09-17,2024-09-17 19:13:59.742,Americano with Milk,19:13,19,Cartão,27.92,1,Terça-feira,9,Setembro,2024,38,17,Setembro/2024,Noite (18h-22h),-
2024-09-17,2024-09-17 19:14:59.513,Americano with Milk,19:14,19,Cartão,27.92,1,Terça-feira,9,Setembro,2024,38,17,Setembro/2024,Noite (18h-22h),-
2024-09-17,2024-09-17 19:31:57.368,Americano with Milk,19:31,19,Cartão,27.92,1,Terça-feira,9,Setembro,2024,38,17,Setembro/2024,Noite (18h-22h),-
2024-09-17,2024-09-17 22:19:35.981,Hot Chocolate,22:19,22,Cartão,32.82,1,Terça-feira,9,Setembro,2024,38,17,Setembro/2024,Noite (18h-22h),-
2024-09-17,2024-09-17 22:20:19.450,Hot Chocolate,22:20,22,Cartão,32.82,1,Terça-feira,9,Setembro,2024,38,17,Setembro/2024,Noite (18h-22h),-
2024-09-18,2024-09-18 14:29:48.898,Latte,14:29,14,Cartão,32.82,2,Quarta-feira,9,Setembro,2024,38,18,Setembro/2024,Tarde (12h-17h),-
2024-09-18,2024-09-18 17:34:19.665,Latte,17:34,17,Cartão,32.82,2,Quarta-feira,9,Setembro,2024,38,18,Setembro/2024,Tarde (12h-17h),-
2024-09-18,2024-09-18 21:15:38.758,Americano with Milk,21:15,21,Cartão,27.92,2,Quarta-feira,9,Setembro,2024,38,18,Setembro/2024,Noite (18h-22h),-
2024-09-18,2024-09-18 21:18:21.554,Americano with Milk,21:18,21,Cartão,27.92,2,Quarta-feira,9,Setembro,2024,38,18,Setembro/2024,Noite (18h-22h),-
2024-09-19,2024-09-19 08:17:18.665,Americano with Milk,08:17,8,Cartão,27.92,3,Quinta-feira,9,Setembro,2024,38,19,Setembro/2024,Manhã (07h-11h),-
2024-09-19,2024-09-19 08:30:29.047,Cortado,08:30,8,Cartão,23.02,3,Quinta-feira,9,Setembro,2024,38,19,Setembro/2024,Manhã (07h-11h),-
2024-09-19,2024-09-19 10:01:30.579,Latte,10:01,10,Cartão,32.82,3,Quinta-feira,9,Setembro,2024,38,19,Setembro/2024,Manhã (07h-11h),-
2024-09-19,2024-09-19 12:59:33.614,Americano,12:59,12,Cartão,23.02,3,Quinta-feira,9,Setembro,2024,38,19,Setembro/2024,Tarde (12h-17h),-
2024-09-19,2024-09-19 13:00:33.616,Americano with Milk,13:00,13,Cartão,27.92,3,Quinta-feira,9,Setembro,2024,38,19,Setembro/2024,Tarde (12h-17h),-
2024-09-19,2024-09-19 13:45:42.367,Cortado,13:45,13,Cartão,23.02,3,Quinta-feira,9,Setembro,2024,38,19,Setembro/2024,Tarde (12h-17h),-
2024-09-20,2024-09-20 08:34:56.930,Americano with Milk,08:34,8,Cartão,27.92,4,Sexta-feira,9,Setembro,2024,38,20,Setembro/2024,Manhã (07h-11h),-
2024-09-20,2024-09-20 09:46:15.400,Americano with Milk,09:46,9,Cartão,27.92,4,Sexta-feira,9,Setembro,2024,38,20,Setembro/2024,Manhã (07h-11h),-
2024-09-20,2024-09-20 13:39:55.465,Americano with Milk,13:39,13,Cartão,27.92,4,Sexta-feira,9,Setembro,2024,38,20,Setembro/2024,Tarde (12h-17h),-
2024-09-20,2024-09-20 16:03:29.611,Latte,16:03,16,Cartão,32.82,4,Sexta-feira,9,Setembro,2024,38,20,Setembro/2024,Tarde (12h-17h),-
2024-09-20,2024-09-20 20:39:23.129,Americano,20:39,20,Cartão,23.02,4,Sexta-feira,9,Setembro,2024,38,20,Setembro/2024,Noite (18h-22h),-
2024-09-20,2024-09-20 21:31:36.580,Americano with Milk,21:31,21,Cartão,27.92,4,Sexta-feira,9,Setembro,2024,38,20,Setembro/2024,Noite (18h-22h),-
2024-09-20,2024-09-20 21:32:43.025,Americano with Milk,21:32,21,Cartão,27.92,4,Sexta-feira,9,Setembro,2024,38,20,Setembro/2024,Noite (18h-22h),-
2024-09-21,2024-09-21 11:01:14.948,Latte,11:01,11,Cartão,32.82,5,Sábado,9,Setembro,2024,38,21,Setembro/2024,Manhã (07h-11h),-
2024-09-21,2024-09-21 11:02:13.802,Cocoa,11:02,11,Cartão,32.82,5,Sábado,9,Setembro,2024,38,21,Setembro/2024,Manhã (07h-11h),-
2024-09-21,2024-09-21 11:37:47.243,Cortado,11:37,11,Cartão,23.02,5,Sábado,9,Setembro,2024,38,21,Setembro/2024,Manhã (07h-11h),-
2024-09-21,2024-09-21 11:38:44.997,Cortado,11:38,11,Cartão,23.02,5,Sábado,9,Setembro,2024,38,21,Setembro/2024,Manhã (07h-11h),-
2024-09-21,2024-09-21 15:10:09.368,Cappuccino,15:10,15,Cartão,32.82,5,Sábado,9,Setembro,2024,38,21,Setembro/2024,Tarde (12h-17h),-
2024-09-21,2024-09-21 15:36:13.609,Latte,15:36,15,Cartão,32.82,5,Sábado,9,Setembro,2024,38,21,Setembro/2024,Tarde (12h-17h),-
2024-09-21,2024-09-21 18:16:28.701,Latte,18:16,18,Cartão,32.82,5,Sábado,9,Setembro,2024,38,21,Setembro/2024,Noite (18h-22h),-
2024-09-21,2024-09-21 18:17:30.686,Latte,18:17,18,Cartão,32.82,5,Sábado,9,Setembro,2024,38,21,Setembro/2024,Noite (18h-22h),-
2024-09-21,2024-09-21 20:29:42.939,Americano,20:29,20,Cartão,23.02,5,Sábado,9,Setembro,2024,38,21,Setembro/2024,Noite (18h-22h),-
2024-09-21,2024-09-21 20:30:38.882,Americano,20:30,20,Cartão,23.02,5,Sábado,9,Setembro,2024,38,21,Setembro/2024,Noite (18h-22h),-
2024-09-21,2024-09-21 20:33:58.175,Latte,20:33,20,Cartão,32.82,5,Sábado,9,Setembro,2024,38,21,Setembro/2024,Noite (18h-22h),-
2024-09-21,2024-09-21 20:35:30.169,Latte,20:35,20,Cartão,32.82,5,Sábado,9,Setembro,2024,38,21,Setembro/2024,Noite (18h-22h),-
2024-09-21,2024-09-21 22:18:46.088,Americano with Milk,22:18,22,Cartão,27.92,5,Sábado,9,Setembro,2024,38,21,Setembro/2024,Noite (18h-22h),-
2024-09-21,2024-09-21 22:19:50.128,Americano,22:19,22,Cartão,23.02,5,Sábado,9,Setembro,2024,38,21,Setembro/2024,Noite (18h-22h),-
2024-09-21,2024-09-21 22:20:48.360,Americano,22:20,22,Cartão,23.02,5,Sábado,9,Setembro,2024,38,21,Setembro/2024,Noite (18h-22h),-
2024-09-22,2024-09-22 08:32:54.172,Americano,08:32,8,Cartão,23.02,6,Domingo,9,Setembro,2024,38,22,Setembro/2024,Manhã (07h-11h),-
2024-09-22,2024-09-22 10:12:09.764,Americano with Milk,10:12,10,Cartão,27.92,6,Domingo,9,Setembro,2024,38,22,Setembro/2024,Manhã (07h-11h),-
2024-09-22,2024-09-22 10:13:08.586,Latte,10:13,10,Cartão,32.82,6,Domingo,9,Setembro,2024,38,22,Setembro/2024,Manhã (07h-11h),-
2024-09-22,2024-09-22 11:06:26.307,Cortado,11:06,11,Cartão,23.02,6,Domingo,9,Setembro,2024,38,22,Setembro/2024,Manhã (07h-11h),-
2024-09-22,2024-09-22 11:07:36.380,Cortado,11:07,11,Cartão,23.02,6,Domingo,9,Setembro,2024,38,22,Setembro/2024,Manhã (07h-11h),-
2024-09-22,2024-09-22 11:51:59.888,Americano with Milk,11:51,11,Cartão,27.92,6,Domingo,9,Setembro,2024,38,22,Setembro/2024,Manhã (07h-11h),-
2024-09-22,2024-09-22 11:55:12.923,Americano,11:55,11,Cartão,23.02,6,Domingo,9,Setembro,2024,38,22,Setembro/2024,Manhã (07h-11h),-
2024-09-22,2024-09-22 12:07:20.767,Americano with Milk,12:07,12,Cartão,27.92,6,Domingo,9,Setembro,2024,38,22,Setembro/2024,Tarde (12h-17h),-
2024-09-22,2024-09-22 13:28:14.663,Americano with Milk,13:28,13,Cartão,27.92,6,Domingo,9,Setembro,2024,38,22,Setembro/2024,Tarde (12h-17h),-
2024-09-22,2024-09-22 13:29:35.917,Americano with Milk,13:29,13,Cartão,27.92,6,Domingo,9,Setembro,2024,38,22,Setembro/2024,Tarde (12h-17h),-
2024-09-22,2024-09-22 13:33:34.561,Americano with Milk,13:33,13,Cartão,27.92,6,Domingo,9,Setembro,2024,38,22,Setembro/2024,Tarde (12h-17h),-
2024-09-22,2024-09-22 15:34:10.099,Latte,15:34,15,Cartão,32.82,6,Domingo,9,Setembro,2024,38,22,Setembro/2024,Tarde (12h-17h),-
2024-09-22,2024-09-22 15:35:24.234,Americano with Milk,15:35,15,Cartão,27.92,6,Domingo,9,Setembro,2024,38,22,Setembro/2024,Tarde (12h-17h),-
2024-09-22,2024-09-22 16:25:03.468,Cocoa,16:25,16,Cartão,32.82,6,Domingo,9,Setembro,2024,38,22,Setembro/2024,Tarde (12h-17h),-
2024-09-22,2024-09-22 20:19:10.082,Latte,20:19,20,Cartão,32.82,6,Domingo,9,Setembro,2024,38,22,Setembro/2024,Noite (18h-22h),-
2024-09-22,2024-09-22 20:20:35.589,Cappuccino,20:20,20,Cartão,32.82,6,Domingo,9,Setembro,2024,38,22,Setembro/2024,Noite (18h-22h),-
2024-09-22,2024-09-22 20:46:26.208,Americano with Milk,20:46,20,Cartão,27.92,6,Domingo,9,Setembro,2024,38,22,Setembro/2024,Noite (18h-22h),-
2024-09-22,2024-09-22 20:47:35.096,Americano with Milk,20:47,20,Cartão,27.92,6,Domingo,9,Setembro,2024,38,22,Setembro/2024,Noite (18h-22h),-
2024-09-22,2024-09-22 21:07:04.794,Americano with Milk,21:07,21,Cartão,27.92,6,Domingo,9,Setembro,2024,38,22,Setembro/2024,Noite (18h-22h),-
2024-09-22,2024-09-22 21:08:14.798,Americano with Milk,21:08,21,Cartão,27.92,6,Domingo,9,Setembro,2024,38,22,Setembro/2024,Noite (18h-22h),-
2024-09-22,2024-09-22 21:54:04.098,Hot Chocolate,21:54,21,Cartão,32.82,6,Domingo,9,Setembro,2024,38,22,Setembro/2024,Noite (18h-22h),-
2024-09-22,2024-09-22 21:54:54.497,Hot Chocolate,21:54,21,Cartão,32.82,6,Domingo,9,Setembro,2024,38,22,Setembro/2024,Noite (18h-22h),-
2024-09-22,2024-09-22 22:37:02.384,Americano,22:37,22,Cartão,23.02,6,Domingo,9,Setembro,2024,38,22,Setembro/2024,Noite (18h-22h),-
2024-09-22,2024-09-22 22:37:58.406,Americano with Milk,22:37,22,Cartão,27.92,6,Domingo,9,Setembro,2024,38,22,Setembro/2024,Noite (18h-22h),-
2024-09-23,2024-09-23 09:03:36.954,Americano with Milk,09:03,9,Cartão,27.92,0,Segunda-feira,9,Setembro,2024,39,23,Setembro/2024,Manhã (07h-11h),-
2024-09-23,2024-09-23 10:04:17.268,Cortado,10:04,10,Cartão,23.02,0,Segunda-feira,9,Setembro,2024,39,23,Setembro/2024,Manhã (07h-11h),-
2024-09-23,2024-09-23 12:11:04.352,Americano,12:11,12,Cartão,23.02,0,Segunda-feira,9,Setembro,2024,39,23,Setembro/2024,Tarde (12h-17h),-
